,text,target
24300,#USER# #USER# Dios que incultura y ésto es periodismo ? Si del malo y partidista. Asco!,1
24301,"No me gusta que me respondan cortante, sobre todo cuando yo no lo soy, pero ojo por ojo",0
24302,20/10 la actuación JAJAJAJA #URL#,0
24303,RT #USER#: Decirme q no soy el único q lo hacia #URL#,0
24304,"#USER# Pero vamos a ver, almacantaro.... si el Gobierno sois vosotros, a quién pretendes engañar?",1
24305,"RT #USER#: #HASHTAG# 🔵🔴 🗣️ Navarro: ""Cuando estuvo Laporta hicimos grandes cosas"" ✍️ #USER# #URL#",1
24306,"RT #USER#: Si las personas hablan mal de ti, vive de tal manera que nadie pueda creerles. Lo que piensen de ti no es asunto tuyo!",0
24307,Vamos a ver como baja la actividad de bots en la red ahoa que #USER# le paso lo que al que CHASM #URL#,1
24308,#USER# Pactando con los proetarras. Eso es lo tuyo y para arruinar y romper #HASHTAG#.,1
24309,"Así empiezan las revoluciones: un puñado de idealistas, convencimiento, voluntad y trabajo. #URL#",1
24310,"Amiga date cuenta... Pero de qué estorbas cuando llevo prisa, ábrete alv",0
24311,#USER# métete al discord que vamos a escuchar las de mi dios pitbull,0
24312,"RT #USER#: 11 de marzo de 2004, 193 víctimas inocentes en nuestro recuerdo 🌹 #USER# #URL#",1
24313,RT #USER#: Métanse la estadidad por el culo y no jodan más!!!,0
24314,"Estoy hace 3 horas intentando al menos sacarme las frazadas de encima, no puedo.",0
24315,RT #USER#: ¡Brutal póster de #HASHTAG#! Pregunta rápida para vosotros: ¿Se merece un #HASHTAG#? RT Sí. ❤️ No.,0
24316,#USER# Ocúpate del pedigrí de los indepes y Cía.,1
24317,RT #USER#: “No te quites el EPI y no me dejes morir sólo” Con esa frase termino el turno de hoy. Reflexionen.,0
24318,#USER# Pues aprovecha y cuando lo quiten te lo metes en ese culo de vago tan gordo que tienes.💩,1
24319,#USER# #HASHTAG# eres lo mejor que me pasado en mi vida #USER#,0
24320,#USER# Y con la derecha. Que golazo,0
24321,#USER# #USER# Fascistas que de definen antifascistas. Que curioso,0
24322,#USER# #USER# Vivir de puta madre es lo q hacen #URL#,1
24323,RT #USER#: o tu me cuentas o yo me entero,1
24324,RT #USER#: Los progres y la #HASHTAG# #URL#,1
24325,RT #USER#: “Los Viagras” se graban cantando “To my love” antes de ser masacrados ⏯#URL# #URL#,1
24326,RT #USER#: Necesito un poco de esto 🏖 (Gracias IG: ciaracaffrey por el vídeo) #URL#,1
24327,"Qué estará haciendo ahora Corinna zu Sayn-Wittgenstein, o sea, nuestra Corinna Larsen de toda la vida?",1
24328,RT #USER#: Lo que pides por internet vs lo que te llega. #URL#,0
24329,"Argumento boomerang, que aplica tanto para el remitente como para el destinatario #URL#",1
24330,"RT #USER#: Según el Brayan, nadie se iba a dar cuenta de semejante plagio. 😂",0
24331,RT #USER#: El ladrón de vacunas y la multiprocesada. #HASHTAG# #URL#,0
24332,Policía en Cuba golpea fuertemente a Omara Ruiz Urquiola #URL# a través de #USER#,0
24333,que paja hacer tramites y porque mi papá no puede seguir solucionandome la vida 😭,0
24334,#USER# Gracias por ser voluntario. Estoy indignada.,0
24335,RT #USER#: ¿ Quién te gustaría que fuera Presidenta de la comunidad de Madrid ?.,1
24336,RT #USER#: JAJAJAJA me urge que llegue el día de la pelea. #URL#,0
24337,#USER# #USER# qué?. ¿Las denuncias qué?. ¿Por qué sigue abierta la cuenta de este ser?. Asco... #URL#,1
24338,#USER# #USER# #USER# Tranquilo Messi..Soy del Madrid..Ah!! Q se lo dices a los cules??..Tonces ok!!..,1
24339,Mi perro sacudiéndose después de bañarlo #URL#,1
24340,RT #USER#: #USER# Acabará el mes en C’s o ya se irá a V🤢X?,1
24341,"#USER# Ostia la virgen que banda. Pero Floren, ¿qué hiciste?",1
24342,RT #USER#: el primer amor no se olvida y no es el primer novio o novia sino la primera persona q te hizo sentir diferente al resto,0
24343,"RT #USER#: ¿Ya están listos para el simulacro de paz, amor y prosperidad?",1
24344,"- Doctor, ¿qué tiene mi marido? - Una mujer preciosa. - Awww ,muy amable. Pero recuerde que estoy casada... - Por poco tiempo.",0
24345,"#USER# ya ya, será eso......",0
24346,RT #USER#: Futuro parlamento Catalán. #URL#,1
24347,RT #USER#: #HASHTAG# el que creyó lo del informe,1
24348,RT #USER#: 12 de octubre de 1492 #URL#,1
24349,Las ganas de no hacer nada que tengo dios mío 🤦🏻‍♀️,0
24350,"#USER# Fuira colorado de Mierda, no hicieron nada más que AFANAR DURANTE 4 AÑOS, CERRA EL CULO LPMQTRP",1
24351,RT #USER#: ¿La vacunación del Covid está a cargo del Estado nacional o de La Cámpora?,0
24352,"Todavía creen en la ""independencia periodística ""? #URL#",1
24353,#USER# Es tu decisión y lo que te pase es tu esponsabilidad. Suerte con eso.,0
24354,"RT #USER#: En mayo se termina el estado de alarma, y Sánchez necesita prorrogarlo por su propia seguridad.",0
24355,RT #USER#: Políticos con títulos de mentira absueltos y raperos con canciones de verdades condenados.,1
24356,#USER# Felicidades!! Dale un fuerte abrazo de parte mia y mis guerreros. 😘😘😘😘😘😘 #URL#,0
24357,"#USER# No se si lo habré entendido bien. No tengo ni idea de ropa, a mi preguntadme de informática😂",1
24358,RT #USER#: Os imagináis que el remake del Perla Diamante es con monigotes de plastilina a lo Links Awakening que guapo estaría,0
24359,Qn pa cantarle canciones bonitas?,0
24360,"#USER# Gracias al Desgobierno de España habrá igualdad salarial.... Nadie cobrará un céntimo, porque todos acabaremos sin trabajo.",1
24361,RT #USER#: #USER# #USER# #USER# El 13% de esa galleta son 900 cajas o así.,1
24362,RT #USER#: Somos el grupo B y venimos a exponer sobre el sistema digestivo #URL#,0
24363,"#USER# #USER# #USER# Nos gustaría a muchos, son unos estómagos agradecidos...",1
24364,"#USER# Suerte, y ánimo. 💪💪💪Sois GRANDES PROFESIONALES",0
24365,Arrancamos con #HASHTAG# Team Blancos #USER# #USER# #USER# #URL#,0
24366,#USER# #USER# Pelea de sables🤤,1
24367,#USER# La vos de el pueblo #USER#,0
24368,Sola y con 30 perritos,0
24369,#USER# Frente en alto querida 😘,1
24370,RT #USER#: Llevan un año y al país ya no lo reconoce ni Dios. Gracias votantes del PSOE por tanto.,1
24371,RT #USER#: fans de Sin Bandera con tal de no estudiar,0
24372,"#USER# No te voy a mentir, si lo encuentro, echo a correr y no miro atrás...",0
24373,#USER# #USER# Se te nota en tu educacion lo que eres.hubieses terminado antes describiendote como basura.,1
24374,#USER# Pero que puto ascazo🤢🤮. Porque se quitarían las condenas al exilio...,1
24375,RT #USER#: #USER# La Premier League rendirá homenaje a Yuriy?,1
24376,. Y te digo del 1 al 10 que tan basado estas,0
24377,#USER# pues eso no es nada. escribe con la k y usa emojis sin ironia....... no sé que es peor,0
24378,"RT #USER#: Puf po cn mi gran amigo #USER# o #USER# ,le dicen los rolex por lo puntual q son",0
24379,"Siento que estoy aca con un proposito, Pero no se cual es..",0
24380,#USER# #USER# Exacto. Y no pasa nada. Queréllese que la fiscal general del Psoe archivará la querella.,1
24381,Algún día me pillaré el Black Opium que me da mucha curiosidad,0
24382,#USER# cuanto cobras x arreglarlo asi? Tengo un s3 con el cristal estrellado,0
24383,"ADIVINEN quién lleva 77 días sin drogarse... Así es, DIEGO ARMANDO MARADONA Menem Cecilia Bolocco Otro 14 Holan Matamala",1
24384,"#USER# No hubo revolución productiva y era un arrastrado de los Bush, como Conchita Fernández",1
24385,"Desaparecida en combate. Traicionó a sus votantes en Cataluña. ""Los he dejao tiraos ¡Qué pasa!"" #URL#",0
24386,"#USER# #USER# Obsérvalos un rato con atención, a ver si se sostiene eso de que no todos pueden estar equivocados XD",0
24387,#USER# No me la contes,0
24388,"RT #USER#: Ah, sí, los raperos esos que son gemelos, no? #URL#",1
24389,¿Me miras con esa cara porque te abalanzarías sobre mi y me follarías como una loca o es que te doy asco? mm...pensaré lo primero...,1
24390,#USER# #USER# Jajajajajaja tienw to la cara de liarla en la puerta,0
24391,"RT #USER#: Hala, a votar con hambre. 😉 #URL#",0
24392,Espresso y a leer. #URL#,1
24393,"La verdad es que debería estar durmiendo pero bueno, así es la vida.",0
24394,#USER# Los necesita. Yo creo que hay mucha gente a falta de un buen polvo 😂😂😂😂,1
24395,mejor no me meto en nada y lo dejo ser.,0
24396,RT #USER#: ¿Y los iluminados que decían que el Barça jugaba mejor sin Messi?,1
24397,"#USER# Te equivocas, con cruz azul ya se que va a pasar cada torneo. Saludos",1
24398,Me está pateando la matriz (quería una canción en especial de Harry Styles) Pt. 4 #URL#,0
24399,RT #USER#: Como empezó // como Sigue #URL#,0
24400,Quiero estar durmiendo en el medio de mis bebis hasta las seis de la tarde!,0
24401,RT #USER#: Patricia Bullrich hoy en Tucumán otra vez es saludada con la venia. Grande ⁦#USER#⁩ #URL#,0
24402,RT #USER#: Debate electoral en #USER# 📅 Jueves 11 ( esta noche) ⏱️ 22h #HASHTAG# #URL#,0
24403,RT #USER#: Estirando un poco. 🤔 #URL#,1
24404,#USER# corran es el pibito del horóscopo,0
24405,"-No hacen falta muchos gordos para pelear...Dos, a lo sumo.",0
24406,RT #USER#: Los sindicatos celebrando los 4.000.000 millones de parados. #URL#,1
24407,#USER# No tienen kara para publicar esto!!,1
24408,RT #USER#: El toro no sufre pero el contenedor tiene un sistema nervioso la mar de complejo,1
24409,"Igual si mata a alguien... Ah, no, que eso ya... #URL#",1
24410,#USER# #USER# Por ir a la manifestación del 8M...,1
24411,RT #USER#: Vacaciones modo ON,0
24412,2 copas de vino y ya ando insolenteando 🙂 Ese es todo el tuit.,0
24413,"Me iba a poner a estudiar y pum, apagón. Sale siestukiiiii",0
24414,#USER# #USER# #USER# Mmmm he tomado los num que tu has dado de 6M en 5 años bro,1
24415,"#USER# Más vale estar callado y parecer tonto, que hablar y despejar dudas..",1
24416,"RT #USER#: Se prohibieron los funerales, y ahora se permiten mítines.",1
24417,RT #USER#: Felicito a toda la comunidad de Twitter por haber ignorado por completo la implementación de historias en esta red social.,0
24418,Reconozco que esta vez tiene razón. #URL#,1
24419,RT #USER#: Con este calorazo tu peludo también puede sufrir un #HASHTAG# Protégelo #URL#,1
24420,"Si alguien me necesita, acudirá a mí",0
24421,Tengo que dejar de esperar cosas que nunca van a pasar,0
24422,RT #USER#: Necesito que esta semana salven a Yiya por favor es una necesidad vital #HASHTAG#,0
24423,#USER# Ha llegado el tankie,1
24424,#USER# Hermoso culo que es maravilloso !! Amo cuando estas mojada que te lamería... 👅👅👅👅,0
24425,#USER# #USER# Se te ve un poco amargado mugroso. Han insultado a tu idolo? 🤣🍌🍌💦💦,1
24426,Los muchachos querían seguir bebiendo y yo súper puesta para el desorden,0
24427,#USER# Sí. Se llama Zelda y tiene 5 años,1
24428,"Es como cuando se desborda la alcantarilla y sale caca, ratas, basura, agua sucia, podredumbre... Igual.",0
24429,Bienvenidos al multiculturalismo. #URL#,1
24430,RT #USER#: #USER# En el titular falta añadir “a ver qué pasa” #URL#,1
24431,#USER# Que bien me encanta una de las mejores series que hay en tv imanol arias y ana duato son dos actorazos me gustan mucho,1
24432,"#USER# #USER# #USER# #USER# si, pero cuando sube es al reves.. estas peor de lo que parece...",1
24433,¿Es necesario hacer cabildos estando en pandemia?,1
24434,RT #USER#: #USER# Es una provocación más,1
24435,"#USER# no,de hecho solo estoy escuchando música mientras me rapo la cabeza",0
24436,RT #USER#: Espero que no le dejen en la calle a los 5 minutos. Hay que ser HdP,0
24437,#USER# Cuidado con eso si salen dos marcas rojas compra una cuna....,1
24438,RT #USER#: #USER# Algún grupo en teIegram de despiertos en Murcia?? Gracias,0
24439,#USER# Totalmente de acuerdo 👌👌👌,1
24440,Feliz años #HASHTAG# Feliz Pandemia #USER# ¿ estáis ya todo los directivos infectados y listos para morir? #URL#,1
24441,"#USER# Ai comadre la vdd la termine viendo en facebook y el paco inhumilde en su amazon prime,,,,pero gracias será utilizado a futuro 🙏🏼",0
24442,#USER# que significa enculado 🤔,0
24443,"RT #USER#: Absolutamente nadie. Yo a la tercer cerveza: ""¿Quién me penetra?""",1
24444,"#USER# Otorga.....madre mía que estáis muy subidas...... DIMITID, MENTIROSAS E HIPÓCRITAS",1
24445,"#USER# Larvas del ""todozzonlomizmo""",1
24446,#USER# #USER# Tal cual! Esto es horroroso,1
24447,#USER# #USER# Buenisimas son las 44 del año 2020 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,1
24448,#USER# #USER# Aclara eso Cristian.. 🤔,1
24449,"#USER# #USER# Godin es campeon d europa, su equipo va lider y su seleccion se salio en la copa America",0
24450,Menudo papelon sofia y encima mala no lo siguiente #URL#,0
24451,RT #USER#: Y Marlaska pintándose los labios...,1
24452,"RT #USER#: De un tiempo feliz, de cuando éramos felices. De un tiempo, hace mucho tiempo... #URL#",1
24453,#USER# En Andalucia también se echa mucho de menos todo el dinero que habéis gastado en coca y putas.,1
24454,RT #USER#: Había una vez ... #HASHTAG# #URL#,0
24455,Una gripe más! #URL#,0
24456,"Porque tiene que ser tan difícil todo, dios mío🤦🏻‍♀️",0
24457,RT #USER#: Crimen del Hospital de Alcalá: la Policía investiga si el asesino copió la tarjeta SIM de su novia #URL#,0
24458,#USER# las reviso 🥵,0
24459,"#USER# Quizás en lugar de preguntar si leen, preguntaría por su capacidad de entender lo que leen!",1
24460,RT #USER#: No me esperaba esta presentación #URL#,1
24461,"Bueno, al menos ya sabemos que las infantas no son anti vacunas #URL#",1
24462,"RT #USER#: 🔴DESCOJONE en el parlamento Danés sobre la República de Narnia Catalana, pasen y VEAN😂 #URL#",0
24463,"#USER# #USER# que es eso de ""simp""???",1
24464,RT #USER#: Se van a encachimbar los frentudos porque van a botar esta fellura. 😂👏🏻👏🏻 #URL#,0
24465,#USER# mi canción del verano 🇮🇨 #URL#,0
24466,RT #USER#: Este lunes anunciaremos novedades importantes respecto al futuro del CPK La Bankarrota #HASHTAG#,0
24467,RT #USER#: k bonito estar al solecito y ver a los niños llevar las rosita,0
24468,#USER# #USER# No es su finca coruptos,0
24469,Felicidades a los jóvenes #URL#,0
24470,#USER# eeyy :( cuidamelas porfa 🦋🦋🦋🦋🦋,0
24471,#USER# Nada. Cero. Echeverría y moldes. Belgrano,0
24472,RT #USER#: q hermoso pelear con nenes pequeños,0
24473,#USER# agradable ver con piernas como esta y haría falta una buena lamida 👅👅👅👅❤😘💦💦💦💦,0
24474,RT #USER#: Cuando la pides por Aliexpress. Cuando te llega #URL#,1
24475,#USER# Ya te dije nena esa Boda NO VALIÓ! fue fraude 😂😂,0
24476,"RT #USER#: Haz RT y síguenos, sorteamos 3 camisetas semanalmente. 🆕 We are Stardust ¡solo 10€ durante 24H! Consíguela ya 👉",0
24477,Mi papa se compro un anti suegra pero lo primero que quiere hacer es pasearle a su suegra,1
24478,RT #USER#: ¿A quién votarás en las próximas elecciones? Se agradece RT.,1
24479,"#USER# Pero si ocupan el piso a mi abuela, que se jod*",1
24480,RT #USER#: El perjurio y la traición en una imagen. #URL#,1
24481,#USER# #USER# #USER# Ummm vevé alista ese chingue de baño,1
24482,"RT #USER#: veo un mensaje y digo ""ahora contesto"" y de repente han pasado 15 días",0
24483,#USER# Sisisis no te ouede gustar el chocolate blanco y menos pensar que es chocolate,0
24484,#USER# #USER# Buenas noches Juan. Feliz finde. Vuelvo el lunes con mas energia. Saludos hermano. Un abrazaco.,0
24485,#USER# Comparto personalidad con mi hombreee levi 😭😭😭💗,0
24486,RT #USER#: Me imagino que Piñera suspendió sus vacaciones...si no lo hace será otra pizza ...le recomiendo suelo haga YA,1
24487,#USER# Eso sí bro,1
24488,RT #USER#: Me apunto a esta locura de #USER# quien me ayuda!! #URL#,0
24489,"#USER# #USER# bua pues ni me he enterado, lo he buscado en google",0
24490,"#USER# Vader, dije que metieras la ""cova"" 🤣",0
24491,RT #USER#: q pasó lluvia m ilusionaste ni te digo a quien me hiciste acordar,0
24492,#USER# Cerrá un poco el orto varsky,0
24493,#USER# #USER# Dos tontos muy tontos,1
24494,RT #USER#: Feliz día de San Valentín a todos. 🖤 #URL#,0
24495,Este individuo cobra de nuestros impuestos #URL#,0
24496,RT #USER#: El año pasado también lo sabíais y os dio completamente igual. #URL# #URL#,1
24497,RT #USER#: El 8-M debe ser un día de luto nacional. Es el #HASHTAG#. #URL#,1
24498,"#USER# Le típica mentira comunista. miente, miente que algo queda....",1
24499,"RT #USER#: Haz RT y síguenos, sorteamos 3 camisetas semanalmente. 🆕 Cobra ¡solo 10€ durante 24H! Consíguela ya 👉",0
24500,"RT #USER#: Esto NO puede ser, les da igual todo. Menos la campaña. #URL#",1
24501,"Aunque no lo parezca, hoy es Jueves Santo. #URL#",1
